2017-05-10 09:53:55 | (com.phunware.core.api.tests.Client) | [verify_Get_ClientDetails] | REQUEST-URL:GET-http://core-api-stage.phunware.com/v2.0/clients/468
2017-05-10 09:54:00 | (com.phunware.core.api.tests.Organization) | [verify_Get_Collection_Of_Organizations_Pagination_EmptyName] | RESPONSE:{"offset":"0","totalCount":127,"resultCount":15,"data":[{"id":64,"name":"1app","tapit_api_token":null,"tapit_signature_token":null,"is_active":1,"created_at":"2015-07-31T20:13:13Z","updated_at":null},{"id":134,"name":"2x","tapit_api_token":"string","tapit_signature_token":"string","is_active":1,"created_at":"2016-11-08T19:52:06Z","updated_at":null},{"id":131,"name":"3200 - S3 Validation","tapit_api_token":null,"tapit_signature_token":null,"is_active":1,"created_at":"2016-11-04T20:52:06Z","updated_at":null},{"id":138,"name":"500 org","tapit_api_token":"string","tapit_signature_token":"string","is_active":1,"created_at":"2016-11-09T20:29:48Z","updated_at":null},{"id":74,"name":"749 dup","tapit_api_token":null,"tapit_signature_token":null,"is_active":1,"created_at":"2015-11-07T08:06:49Z","updated_at":null},{"id":92,"name":"858 Retest","tapit_api_token":null,"tapit_signature_token":null,"is_active":1,"created_at":"2016-01-01T17:14:11Z","updated_at":null},{"id":87,"name":"Advertising Org","tapit_api_token":null,"tapit_signature_token":null,"is_active":1,"created_at":"2016-01-01T17:14:11Z","updated_at":null},{"id":59,"name":"App Framework Templates","tapit_api_token":null,"tapit_signature_token":null,"is_active":1,"created_at":"2015-07-31T20:12:15Z","updated_at":null},{"id":79,"name":"Appbuilder API Testing","tapit_api_token":null,"tapit_signature_token":null,"is_active":1,"created_at":"2016-01-01T17:14:11Z","updated_at":null},{"id":61,"name":"Austin","tapit_api_token":null,"tapit_signature_token":null,"is_active":1,"created_at":"2015-07-31T20:13:13Z","updated_at":null},{"id":72,"name":"Automation Org","tapit_api_token":null,"tapit_signature_token":null,"is_active":1,"created_at":"2015-11-07T08:06:49Z","updated_at":null},{"id":122,"name":"Ben Beadle SAML Demo","tapit_api_token":null,"tapit_signature_token":null,"is_active":1,"created_at":"2016-09-12T22:25:17Z","updated_at":null},{"id":44,"name":"Brag","tapit_api_token":null,"tapit_signature_token":null,"is_active":1,"created_at":"2014-01-24T23:36:01Z","updated_at":"2014-08-05T17:05:23Z"},{"id":50,"name":"Brag_Prod_Clone","tapit_api_token":null,"tapit_signature_token":null,"is_active":1,"created_at":"2014-07-28T19:28:48Z","updated_at":null},{"id":78,"name":"brandname","tapit_api_token":null,"tapit_signature_token":null,"is_active":1,"created_at":"2016-01-01T17:14:11Z","updated_at":null}]}
2017-05-10 09:54:01 | (com.phunware.core.api.tests.Organization) | [verify_Post_Create_New_Organization] | REQUEST-URL:POST-http://core-api-stage.phunware.com/v2.0/organizations
2017-05-10 09:54:01 | (com.phunware.core.api.tests.Organization) | [verify_Post_Create_New_Organization] | REQUEST-BODY:-{"data":{"name":"QAAPIAutomation20170510095401"}}
2017-05-10 09:54:01 | (com.phunware.core.api.tests.Organization) | [verify_Post_Create_New_Organization] | RESPONSE:{"data":{"id":221,"name":"QAAPIAutomation20170510095401","tapit_api_token":null,"tapit_signature_token":null,"is_active":1,"created_at":"2017-05-01T21:59:16Z","updated_at":null}}
2017-05-10 09:54:01 | (com.phunware.core.api.tests.Organization) | [verify_Post_Create_New_Organization] | Captured new Organization ID:221
2017-05-10 09:54:01 | (com.phunware.core.api.tests.Organization) | [verify_Post_Create_New_Organization_EmptyName_InRequestBody] | REQUEST-URL:POST-http://core-api-stage.phunware.com/v2.0/organizations
2017-05-10 09:54:01 | (com.phunware.core.api.tests.Organization) | [verify_Post_Create_New_Organization_EmptyName_InRequestBody] | REQUEST-BODY:-{"data":{"name":""}}
2017-05-10 09:54:01 | (com.phunware.core.api.tests.Organization) | [verify_Post_Create_New_Organization_EmptyName_InRequestBody] | RESPONSE:{"error":{"code":100,"messages":{"name":"The name must be at least 1 character long."}}}
2017-05-10 09:54:01 | (com.phunware.core.api.tests.Organization) | [verify_Put_Update_Organization] | REQUEST-URL:POST-http://core-api-stage.phunware.com/v2.0/organizations/221
2017-05-10 09:54:01 | (com.phunware.core.api.tests.Organization) | [verify_Put_Update_Organization] | REQUEST-BODY:-{"data":{"name":"QAAPIAutomation20170510095401Updated","services":["analytics","alerts","content","marketing-automation"]}}
2017-05-10 09:54:01 | (com.phunware.core.api.tests.Organization) | [verify_Put_Update_Organization] | RESPONSE:{"data":{"id":221,"name":"QAAPIAutomation20170510095401Updated","tapit_api_token":null,"tapit_signature_token":null,"is_active":1,"created_at":"2017-05-01T21:59:16Z","updated_at":"2017-05-10T14:54:02Z"}}
2017-05-10 09:54:01 | (com.phunware.core.api.tests.Organization) | [verify_Put_Update_Organization_EmptyName_InRequestBody] | REQUEST-URL:POST-http://core-api-stage.phunware.com/v2.0/organizations/221
2017-05-10 09:54:01 | (com.phunware.core.api.tests.Organization) | [verify_Put_Update_Organization_EmptyName_InRequestBody] | REQUEST-BODY:-{"data":{"name":"","services":["analytics","alerts","content","marketing-automation"]}}
2017-05-10 09:54:01 | (com.phunware.core.api.tests.Organization) | [verify_Put_Update_Organization_EmptyName_InRequestBody] | RESPONSE:{"error":{"code":100,"messages":{"name":"The name must be at least 1 character long."}}}
2017-05-10 09:54:01 | (com.phunware.core.api.tests.Organization) | [verify_Put_Update_Organization_EmptyServices_InRequestBody] | REQUEST-URL:POST-http://core-api-stage.phunware.com/v2.0/organizations/221
2017-05-10 09:54:01 | (com.phunware.core.api.tests.Organization) | [verify_Put_Update_Organization_EmptyServices_InRequestBody] | REQUEST-BODY:-{"data":{"name":"QAAPIAutomation20170510095401Updated","services":["[]"]}}
2017-05-10 09:54:01 | (com.phunware.core.api.tests.Organization) | [verify_Put_Update_Organization_EmptyServices_InRequestBody] | RESPONSE:{"data":{"id":221,"name":"QAAPIAutomation20170510095401Updated","tapit_api_token":null,"tapit_signature_token":null,"is_active":1,"created_at":"2017-05-01T21:59:16Z","updated_at":"2017-05-10T14:54:02Z"}}
2017-05-10 09:54:01 | (com.phunware.core.api.tests.Organization) | [verify_Put_Update_Organization_InvalidOrganization] | REQUEST-URL:PUT-http://core-api-stage.phunware.com/v2.0/organizations/!@a3
2017-05-10 09:54:01 | (com.phunware.core.api.tests.Organization) | [verify_Put_Update_Organization_InvalidOrganization] | REQUEST-BODY:-{"data":{"name":"QAAPIAutomation20170510095401Updated","services":["analytics","alerts","content","marketing-automation"]}}
2017-05-10 09:54:01 | (com.phunware.core.api.tests.Organization) | [verify_Put_Update_Organization_InvalidOrganization] | RESPONSE:{"error":{"message":"Organization not found."}}
2017-05-10 09:54:01 | (com.phunware.core.api.tests.Organization) | [verify_Delete_ExistingOrganization] | REQUEST-URL:DELETE-http://core-api-stage.phunware.com/v2.0/organizations/221
2017-05-10 09:54:01 | (com.phunware.core.api.tests.Organization) | [verify_Delete_ExistingOrganization] | skipping ResponseParseException exception
2017-05-10 09:54:01 | (com.phunware.core.api.tests.UserRole) | [verify_Get_User_Role] | REQUEST-URL:GET-http://core-api-stage.phunware.com/v2.0/user-roles
2017-05-10 09:54:01 | (com.phunware.core.api.tests.UserRole) | [verify_Get_User_Role] | QUERY PARAMETER-{"org_id":128}
2017-05-10 09:54:02 | (com.phunware.core.api.tests.UserRole) | [verify_Get_User_Role] | RESPONSE:{"offset":0,"totalCount":11,"resultCount":11,"data":[{"id":660,"org_id":128,"name":"1","created_at":"2016-11-09T20:17:52Z","updated_at":"2016-11-18T21:22:21Z"},{"id":661,"org_id":128,"name":"2","created_at":"2016-11-09T20:17:52Z","updated_at":null},{"id":662,"org_id":128,"name":"3","created_at":"2016-11-09T20:17:52Z","updated_at":null},{"id":663,"org_id":128,"name":"4","created_at":"2016-11-09T20:17:52Z","updated_at":null},{"id":658,"org_id":128,"name":"505","created_at":"2016-11-08T17:07:06Z","updated_at":null},{"id":632,"org_id":128,"name":"client manager","created_at":"2016-10-28T16:42:05Z","updated_at":"2016-11-01T15:13:48Z"},{"id":657,"org_id":128,"name":"mr mime","created_at":"2016-11-08T17:49:23Z","updated_at":null},{"id":635,"org_id":128,"name":"unlock manager","created_at":"2016-10-31T18:34:54Z","updated_at":"2016-11-08T16:20:55Z"},{"id":633,"org_id":128,"name":"User","created_at":"2016-10-31T16:36:24Z","updated_at":null},{"id":634,"org_id":128,"name":"user manager","created_at":"2016-10-31T18:34:54Z","updated_at":null},{"id":646,"org_id":128,"name":"you can't see MAP","created_at":"2016-11-02T20:12:05Z","updated_at":null}]}
2017-05-10 09:54:02 | (com.phunware.core.api.tests.UserRole) | [verify_Get_UserRole_NonExistant_OrgID] | REQUEST-URL:GET-http://core-api-stage.phunware.com/v2.0/user-roles
2017-05-10 09:54:02 | (com.phunware.core.api.tests.UserRole) | [verify_Get_UserRole_NonExistant_OrgID] | QUERY PARAMETER-{"org_id":"abc"}
2017-05-10 09:54:02 | (com.phunware.core.api.tests.UserRole) | [verify_Get_UserRole_NonExistant_OrgID] | RESPONSE:{"offset":0,"totalCount":0,"resultCount":0,"data":[]}
2017-05-10 09:54:02 | (com.phunware.core.api.tests.UserRole) | [verify_Get_UserRole_Invalid_parameter_Structure] | REQUEST-URL:GET-http://core-api-stage.phunware.com/v2.0/user-roles
2017-05-10 09:54:02 | (com.phunware.core.api.tests.UserRole) | [verify_Get_UserRole_Invalid_parameter_Structure] | RESPONSE:{"error":{"message":"Could not parse the request query."}}
2017-05-10 09:54:02 | (com.phunware.core.api.tests.UserRole) | [verify_Get_USerRole_InvalidAuth] | REQUEST-URL:GET-http://core-api-stage.phunware.com/v2.0/user-roles
2017-05-10 09:54:02 | (com.phunware.core.api.tests.UserRole) | [verify_Get_USerRole_InvalidAuth] | RESPONSE:{"status":"access denied","msg":"invalid token"}
2017-05-10 09:54:02 | (com.phunware.core.api.tests.UserRole) | [verify_Get_UserRole_Pagination] | REQUEST-URL:GET-http://core-api-stage.phunware.com/v2.0/user-roles
2017-05-10 09:54:02 | (com.phunware.core.api.tests.UserRole) | [verify_Get_UserRole_Pagination] | RESPONSE:{"offset":"0","totalCount":63,"resultCount":15,"data":[{"id":649,"org_id":1,"name":"A&N tester - manage","created_at":"2016-11-03T15:22:50Z","updated_at":"2016-11-18T21:36:42Z"},{"id":645,"org_id":1,"name":"cantdoanythingrole","created_at":"2016-11-03T15:22:50Z","updated_at":null},{"id":570,"org_id":1,"name":"Floor Maps & Map Details Access","created_at":"2015-07-31T20:13:13Z","updated_at":"2015-08-14T09:35:14Z"},{"id":571,"org_id":1,"name":"Floor Maps, Mapping Access & Publish","created_at":"2015-07-31T20:12:15Z","updated_at":"2015-08-17T11:08:50Z"},{"id":627,"org_id":1,"name":"Full Access","created_at":"2016-02-02T20:21:03Z","updated_at":"2016-11-15T21:17:59Z"},{"id":659,"org_id":1,"name":"less than Admin","created_at":"2016-11-08T19:52:06Z","updated_at":"2016-11-08T21:54:16Z"},{"id":579,"org_id":1,"name":"MyRole_ManageFloorMaps","created_at":"2015-07-31T20:12:15Z","updated_at":null},{"id":577,"org_id":1,"name":"MyRole_ManageMap","created_at":"2015-07-31T20:13:13Z","updated_at":null},{"id":578,"org_id":1,"name":"MyRole_ManageMap_ManageVenue","created_at":"2015-07-31T20:12:15Z","updated_at":null},{"id":620,"org_id":1,"name":"No Mapping Access1","created_at":"2015-07-31T20:12:15Z","updated_at":null},{"id":424,"org_id":1,"name":"qa role","created_at":"2015-03-20T01:41:13Z","updated_at":"2016-11-16T21:08:13Z"},{"id":573,"org_id":1,"name":"R1 : Floor Maps, Manage Venues","created_at":"2015-07-31T20:13:13Z","updated_at":null},{"id":572,"org_id":1,"name":"R1:Floor Maps, Manage & Publish Venues","created_at":"2015-07-31T20:13:13Z","updated_at":"2015-08-17T11:22:09Z"},{"id":669,"org_id":1,"name":"Reset Password","created_at":"2016-11-10T20:25:51Z","updated_at":null},{"id":530,"org_id":1,"name":"Role_ManageDetails","created_at":"2015-07-31T20:13:13Z","updated_at":null}]}
2017-05-10 09:54:02 | (com.phunware.core.api.tests.UserRole) | [verify_Get_UserRole_Pagination_NonExistant_OrgID] | REQUEST-URL:GET-http://core-api-stage.phunware.com/v2.0/user-roles
2017-05-10 09:54:02 | (com.phunware.core.api.tests.UserRole) | [verify_Get_UserRole_Pagination_NonExistant_OrgID] | RESPONSE:{"offset":0,"totalCount":0,"resultCount":0,"data":[]}
2017-05-10 09:54:02 | (com.phunware.core.api.tests.UserRole) | [verify_Get_UserRole_Pagination_InvalidAuth] | REQUEST-URL:GET-http://core-api-stage.phunware.com/v2.0/user-roles
2017-05-10 09:54:03 | (com.phunware.core.api.tests.UserRole) | [verify_Get_UserRole_Pagination_InvalidAuth] | RESPONSE:{"status":"access denied","msg":"invalid token"}
2017-05-10 09:54:03 | (com.phunware.core.api.tests.UserRole) | [verify_Post_Create_New_UserRole] | REQUEST-URL:POST-http://core-api-stage.phunware.com/v2.0/user-roles
2017-05-10 09:54:03 | (com.phunware.core.api.tests.UserRole) | [verify_Post_Create_New_UserRole] | REQUEST-BODY:-{"data":{"org_id":"132","name":"QAAPIAutomationRole20170510095403"}}
2017-05-10 09:54:03 | (com.phunware.core.api.tests.UserRole) | [verify_Post_Create_New_UserRole] | RESPONSE:{"data":{"id":754,"org_id":"132","name":"QAAPIAutomationRole20170510095403","created_at":"2017-05-01T21:59:16Z","updated_at":null}}
2017-05-10 09:54:03 | (com.phunware.core.api.tests.UserRole) | [verify_Post_Create_New_UserRole] | Captured new User Role ID:754
2017-05-10 09:54:03 | (com.phunware.core.api.tests.UserRole) | [verify_Post_Create_New_UserRole_EmptyName] | REQUEST-URL:POST-http://core-api-stage.phunware.com/v2.0/user-roles
2017-05-10 09:54:03 | (com.phunware.core.api.tests.UserRole) | [verify_Post_Create_New_UserRole_EmptyName] | REQUEST-BODY:-{"data":{"org_id":"132","name":""}}
2017-05-10 09:54:03 | (com.phunware.core.api.tests.UserRole) | [verify_Post_Create_New_UserRole_EmptyName] | RESPONSE:{"error":{"code":100,"messages":{"name":"The name must be at least 1 character long."}}}
2017-05-10 09:54:03 | (com.phunware.core.api.tests.UserRole) | [verify_Post_Create_New_UserRole_EmptyName] | RESPONSE:400
2017-05-10 09:54:03 | (com.phunware.core.api.tests.UserRole) | [verify_Post_Create_New_UserRole_InvalidAuth] | REQUEST-URL:POST-http://core-api-stage.phunware.com/v2.0/user-roles
2017-05-10 09:54:03 | (com.phunware.core.api.tests.UserRole) | [verify_Post_Create_New_UserRole_InvalidAuth] | REQUEST-BODY:-{"data":{"org_id":"132","name":"QAAPIAutomationRole20170510095403"}}
2017-05-10 09:54:03 | (com.phunware.core.api.tests.UserRole) | [verify_Post_Create_New_UserRole_InvalidAuth] | RESPONSE:{"status":"access denied","msg":"invalid token"}
2017-05-10 09:54:03 | (com.phunware.core.api.tests.UserRole) | [verify_Put_Update_UserRole] | REQUEST-URL:PUT-http://core-api-stage.phunware.com/v2.0/user-roles/754
2017-05-10 09:54:03 | (com.phunware.core.api.tests.UserRole) | [verify_Put_Update_UserRole] | REQUEST-BODY:-{"data":{"org_id":"132","name":"QAAPIAutomationRole20170510095403Updated"}}
2017-05-10 09:54:03 | (com.phunware.core.api.tests.UserRole) | [verify_Put_Update_UserRole] | RESPONSE:{"data":{"id":754,"org_id":"132","name":"QAAPIAutomationRole20170510095403Updated","created_at":"2017-05-01T21:59:16Z","updated_at":"2017-05-10T14:54:04Z"}}
2017-05-10 09:54:03 | (com.phunware.core.api.tests.UserRole) | [verify_Put_Update_UserRole_EmptyName_InRequestBody] | REQUEST-URL:PUT-http://core-api-stage.phunware.com/v2.0/user-roles/754
2017-05-10 09:54:03 | (com.phunware.core.api.tests.UserRole) | [verify_Put_Update_UserRole_EmptyName_InRequestBody] | REQUEST-BODY:-{"data":{"org_id":"132"}}
2017-05-10 09:54:03 | (com.phunware.core.api.tests.UserRole) | [verify_Put_Update_UserRole_InvalidId] | REQUEST-URL:PUT-http://core-api-stage.phunware.com/v2.0/user-roles/!@a3
2017-05-10 09:54:03 | (com.phunware.core.api.tests.UserRole) | [verify_Put_Update_UserRole_InvalidId] | REQUEST-BODY:-{"data":{"org_id":"132","name":"QAAPIAutomationRole20170510095403Updated"}}
2017-05-10 09:54:03 | (com.phunware.core.api.tests.UserRole) | [verify_Put_Update_UserRole_InvalidId] | RESPONSE:{"error":{"message":"Role not found."}}
2017-05-10 09:54:03 | (com.phunware.core.api.tests.UserRole) | [verify_Delete_ExistingUserRole] | REQUEST-URL:DELETE-http://core-api-stage.phunware.com/v2.0/user-roles/754
2017-05-10 09:54:03 | (com.phunware.core.api.tests.UserRole) | [verify_Delete_ExistingUserRole] | skipping ResponseParseException exception
2017-05-10 09:54:03 | (com.phunware.core.api.tests.User) | [verify_Get_User] | REQUEST-URL:GET-http://core-api-stage.phunware.com/v2.0/users/1712
2017-05-10 09:54:04 | (com.phunware.core.api.tests.User) | [verify_Get_User] | RESPONSE:{"data":{"id":1712,"org_id":132,"role_id":655,"google_id":null,"first_name":"QA","last_name":"user ","email":"qauser@automation.com","time_zone":"America/Chicago","is_active":0,"created_at":"2016-11-07T20:53:22Z","updated_at":"2016-11-17T20:06:18Z","saml_id":null,"invalid_logins":0,"lockout_time":null,"entities":[]}}
2017-05-10 09:54:04 | (com.phunware.core.api.tests.User) | [verify_Get_User_InvalidUserID] | REQUEST-URL:GET-http://core-api-stage.phunware.com/v2.0/users/12c
2017-05-10 09:54:04 | (com.phunware.core.api.tests.User) | [verify_Get_User_InvalidUserID] | RESPONSE:{"error":{"message":"The specified user does not exist."}}
2017-05-10 09:54:04 | (com.phunware.core.api.tests.User) | [verify_Get_User_InvalidAuth] | REQUEST-URL:GET-http://core-api-stage.phunware.com/v2.0/users/1712
2017-05-10 09:54:04 | (com.phunware.core.api.tests.User) | [verify_Get_User_InvalidAuth] | RESPONSE:{"status":"access denied","msg":"invalid token"}
2017-05-10 09:54:04 | (com.phunware.core.api.tests.User) | [verify_Get_Authenticate_User] | REQUEST-URL:GET-http://core-api-stage.phunware.com/v2.0/users/authenticate
2017-05-10 09:54:04 | (com.phunware.core.api.tests.User) | [verify_Get_Authenticate_User] | QUERY PARAMETERS-{"provider":"phunware","email":"fakeowner@phunware.com","password":"Password1"}
2017-05-10 09:54:04 | (com.phunware.core.api.tests.User) | [verify_Get_Authenticate_User] | RESPONSE:{"data":{"id":1683,"org_id":128,"role_id":null,"google_id":null,"first_name":"fake","last_name":"owner","email":"fakeowner@phunware.com","time_zone":"America/Chicago","is_active":1,"created_at":"2016-11-01T18:37:06Z","updated_at":"2016-11-21T17:45:10Z","saml_id":null,"invalid_logins":0,"lockout_time":null},"session":{"id":"2d8d32db4b9902bbc1e2270aaf023dc77e0ccd53","created_at":"2017-05-10T14:54:05.265Z","expires_at":"2017-05-10T16:54:05.265Z"}}
2017-05-10 09:54:04 | (com.phunware.core.api.tests.User) | [verify_Get_Authenticate_User_Invalid_Credentials] | REQUEST-URL:GET-http://core-api-stage.phunware.com/v2.0/users/authenticate
2017-05-10 09:54:04 | (com.phunware.core.api.tests.User) | [verify_Get_Authenticate_User_Invalid_Credentials] | QUERY PARAMETERS-{"provider":"phunware","email":"asdf@phunware.com","password":"Password1"}
2017-05-10 09:54:04 | (com.phunware.core.api.tests.User) | [verify_Get_Authenticate_User_Invalid_Credentials] | RESPONSE:{"error":{"code":"LOGIN_ATTEMPTS_EXCEEDED","message":"You have exceeded the number of allowed login attempts. Your account will be locked for 30 minutes. Please contact an administrator for assistance."}}
2017-05-10 09:54:04 | (com.phunware.core.api.tests.User) | [verify_Get_Authenticate_User_Empty_Credentials] | REQUEST-URL:GET-http://core-api-stage.phunware.com/v2.0/users/authenticate
2017-05-10 09:54:04 | (com.phunware.core.api.tests.User) | [verify_Get_Authenticate_User_Empty_Credentials] | QUERY PARAMETERS-{"provider":"phunware","email":"","password":""}
2017-05-10 09:54:04 | (com.phunware.core.api.tests.User) | [verify_Get_Authenticate_User_Empty_Credentials] | RESPONSE:{"error":{"message":"Missing email address."}}
2017-05-10 09:54:04 | (com.phunware.core.api.tests.User) | [verify_Get_UserPagination] | REQUEST-URL:GET-http://core-api-stage.phunware.com/v2.0/users
2017-05-10 09:54:04 | (com.phunware.core.api.tests.User) | [verify_Get_UserPagination] | QUERY PARAMETERS-{"name":"ngai caleb","offset":"0","limit":"15","org_id":""}
2017-05-10 09:54:05 | (com.phunware.core.api.tests.User) | [verify_Get_UserPagination] | RESPONSE:{"offset":"0","totalCount":2,"resultCount":2,"data":[{"id":1579,"org_id":null,"role_id":null,"google_id":"103945743711197327663","first_name":"Caleb","last_name":"Ngai","email":"cngai@phunware.com","time_zone":"America/Chicago","is_active":1,"created_at":"2016-02-02T20:21:03Z","updated_at":"2017-05-09T20:51:38Z","saml_id":null,"invalid_logins":0,"lockout_time":null,"entities":[]},{"id":1656,"org_id":null,"role_id":624,"google_id":null,"first_name":"caleb 1","last_name":"ngai","email":"test@phunware.com","time_zone":"America/Chicago","is_active":1,"created_at":"2016-10-26T15:07:05Z","updated_at":null,"saml_id":null,"invalid_logins":0,"lockout_time":null,"entities":[]}]}
2017-05-10 09:54:05 | (com.phunware.core.api.tests.User) | [verify_Get_UserPagination_NullName] | REQUEST-URL:GET-http://core-api-stage.phunware.com/v2.0/users
2017-05-10 09:54:05 | (com.phunware.core.api.tests.User) | [verify_Get_UserPagination_NullName] | QUERY PARAMETERS-{"name":"","offset":"0","limit":"15","org_id":""}
2017-05-10 09:54:05 | (com.phunware.core.api.tests.User) | [verify_Get_UserPagination_NullName] | RESPONSE:{"offset":"0","totalCount":195,"resultCount":15,"data":[{"id":1463,"org_id":null,"role_id":9,"google_id":null,"first_name":"active 1","last_name":"Inactive 234","email":"activeInactive@cybage.com","time_zone":"America/Los_Angeles","is_active":1,"created_at":"2015-07-31T20:12:15Z","updated_at":"2016-11-21T17:33:46Z","saml_id":null,"invalid_logins":0,"lockout_time":null,"entities":[]},{"id":1153,"org_id":null,"role_id":12,"google_id":null,"first_name":"Adam","last_name":"Anthony","email":"Aanthony@phunware.com","time_zone":"America/Los_Angeles","is_active":1,"created_at":"2014-10-21T23:07:26Z","updated_at":"2016-11-18T16:45:39Z","saml_id":null,"invalid_logins":0,"lockout_time":null,"entities":[]},{"id":1141,"org_id":null,"role_id":9,"google_id":null,"first_name":"Alejandro","last_name":"Mendez","email":"amendez@phunware.com","time_zone":"America/Chicago","is_active":1,"created_at":"2014-10-21T23:07:26Z","updated_at":null,"saml_id":null,"invalid_logins":0,"lockout_time":null,"entities":[]},{"id":1647,"org_id":null,"role_id":null,"google_id":"116386360577798727912","first_name":"Alex","last_name":"Stolzberg","email":"astolzberg@phunware.com","time_zone":"America/Chicago","is_active":1,"created_at":"2016-10-10T15:13:20Z","updated_at":"2016-11-03T20:01:24Z","saml_id":null,"invalid_logins":0,"lockout_time":null,"entities":[]},{"id":1568,"org_id":null,"role_id":624,"google_id":"111425652257866120617","first_name":"amit","last_name":"kulkarni","email":"akulkarni@phunware.com","time_zone":"America/Chicago","is_active":1,"created_at":"2016-01-01T17:14:11Z","updated_at":"2016-06-09T21:36:19Z","saml_id":null,"invalid_logins":0,"lockout_time":null,"entities":[]},{"id":490,"org_id":null,"role_id":12,"google_id":"100977262349452656671","first_name":"Andrew","last_name":"Nunez","email":"anunez@phunware.com","time_zone":"America/Los_Angeles","is_active":1,"created_at":"2014-01-24T23:36:02Z","updated_at":"2015-03-19T16:57:17Z","saml_id":null,"invalid_logins":0,"lockout_time":null,"entities":[]},{"id":1646,"org_id":null,"role_id":null,"google_id":"103425547207746757410","first_name":"Anu","last_name":"Vakkachen","email":"avakkachen@phunware.com","time_zone":"America/Chicago","is_active":1,"created_at":"2016-10-05T22:13:20Z","updated_at":"2016-10-07T14:26:48Z","saml_id":null,"invalid_logins":0,"lockout_time":null,"entities":[]},{"id":1524,"org_id":null,"role_id":null,"google_id":"115834341805172376125","first_name":"Arunachalam","last_name":"Karthikeyan","email":"akarthikeyan@phunware.com","time_zone":"Africa/Abidjan","is_active":1,"created_at":"2015-11-07T08:06:49Z","updated_at":null,"saml_id":null,"invalid_logins":0,"lockout_time":null,"entities":[]},{"id":1812,"org_id":null,"role_id":9,"google_id":null,"first_name":"asd","last_name":"asd","email":"asdf@phunware.com","time_zone":"America/Chicago","is_active":0,"created_at":"2016-12-02T17:32:06Z","updated_at":null,"saml_id":null,"invalid_logins":5,"lockout_time":1494428045441,"entities":[]},{"id":1565,"org_id":null,"role_id":null,"google_id":"100165511119613379339","first_name":"Ben","last_name":"Beadle","email":"bbeadle@phunware.com","time_zone":"America/Chicago","is_active":1,"created_at":"2016-02-02T20:21:03Z","updated_at":"2016-10-28T19:04:04Z","saml_id":null,"invalid_logins":0,"lockout_time":null,"entities":[]},{"id":1588,"org_id":null,"role_id":null,"google_id":null,"first_name":"Brad","last_name":"Wright","email":"bwright@phunware.com","time_zone":"Africa/Abidjan","is_active":1,"created_at":"2016-01-01T17:14:11Z","updated_at":null,"saml_id":null,"invalid_logins":0,"lockout_time":null,"entities":[]},{"id":1566,"org_id":null,"role_id":null,"google_id":"116677305008122695957","first_name":"Branden","last_name":"Chaisorn","email":"bchaisorn@phunware.com","time_zone":"Africa/Abidjan","is_active":1,"created_at":"2016-01-01T17:14:11Z","updated_at":"2016-04-05T21:56:35Z","saml_id":null,"invalid_logins":0,"lockout_time":null,"entities":[]},{"id":602,"org_id":null,"role_id":12,"google_id":null,"first_name":"Brian","last_name":"Storey","email":"bstorey@phunware.com","time_zone":"America/Chicago","is_active":1,"created_at":"2014-03-27T15:36:47Z","updated_at":"2014-05-13T15:50:23Z","saml_id":null,"invalid_logins":0,"lockout_time":null,"entities":[]},{"id":1169,"org_id":null,"role_id":9,"google_id":null,"first_name":"Bryce","last_name":"Phillips","email":"bphillips@phunware.com","time_zone":"America/Chicago","is_active":1,"created_at":"2015-03-20T01:41:13Z","updated_at":null,"saml_id":null,"invalid_logins":0,"lockout_time":null,"entities":[]},{"id":1579,"org_id":null,"role_id":null,"google_id":"103945743711197327663","first_name":"Caleb","last_name":"Ngai","email":"cngai@phunware.com","time_zone":"America/Chicago","is_active":1,"created_at":"2016-02-02T20:21:03Z","updated_at":"2017-05-09T20:51:38Z","saml_id":null,"invalid_logins":0,"lockout_time":null,"entities":[]}]}
2017-05-10 09:54:05 | (com.phunware.core.api.tests.User) | [verify_post_CreateNewUser] | REQUEST-URL:POST-http://core-api-stage.phunware.com/v2.0/users
2017-05-10 09:54:05 | (com.phunware.core.api.tests.User) | [verify_post_CreateNewUser] | REQUEST BODY - POST{"data":{"password":"Password123","is_active":1,"clients":[],"role_id":"655","org_id":"132","last_name":"automation20170510095405","orgs":[],"time_zone":"America/Chicago","first_name":"qa","email":"qaapiautomation@gmail.com"}}
2017-05-10 09:54:05 | (com.phunware.core.api.tests.User) | [verify_post_CreateNewUser] | RESPONSE:{"data":{"id":2086,"org_id":"132","role_id":"655","google_id":null,"first_name":"qa","last_name":"automation20170510095405","email":"qaapiautomation@gmail.com","time_zone":"America/Chicago","is_active":1,"saml_id":null,"invalid_logins":0,"lockout_time":null,"created_at":"2017-05-01T21:59:16Z","updated_at":null}}
2017-05-10 09:54:05 | (com.phunware.core.api.tests.User) | [verify_post_CreateNewUser] | Captured created user ID:2086
2017-05-10 09:54:05 | (com.phunware.core.api.tests.User) | [verify_post_CreateNewUser_Empty_FirstNameIn_Body] | REQUEST-URL:POST-http://core-api-stage.phunware.com/v2.0/users
